COUNTRY,CITY,
PAPUA NEW GUINEA,KALO, 
PAPUA NEW GUINEA,KAMBERATORO, 
PAPUA NEW GUINEA,KAMINA, 
PAPUA NEW GUINEA,KAMIRABA, 
PAPUA NEW GUINEA,KAMULAI, 
PAPUA NEW GUINEA,KAMUSI, 
PAPUA NEW GUINEA,KANABEA, 
PAPUA NEW GUINEA,KANAINJ, 
PAPUA NEW GUINEA,KANDEP, 
PAPUA NEW GUINEA,KANDRIAN, 
PAPUA NEW GUINEA,KANUA, 
PAPUA NEW GUINEA,KAR, 
PAPUA NEW GUINEA,KAR KAR, 
PAPUA NEW GUINEA,KARATO, 
PAPUA NEW GUINEA,KARAWARI, 
PAPUA NEW GUINEA,KARIMUI, 
PAPUA NEW GUINEA,KAROOLA, 
PAPUA NEW GUINEA,KASANOMBE, 
PAPUA NEW GUINEA,KAVIENG, 
PAPUA NEW GUINEA,KAWITO, 
PAPUA NEW GUINEA,KEGLSUGL, 
PAPUA NEW GUINEA,KELANOA, 
PAPUA NEW GUINEA,KERAU, 
PAPUA NEW GUINEA,KEREMA, 
PAPUA NEW GUINEA,KIETA, 
PAPUA NEW GUINEA,KIKINONDA, 
PAPUA NEW GUINEA,KIKORI, 
PAPUA NEW GUINEA,KIMBE, 
PAPUA NEW GUINEA,KIRA, 
PAPUA NEW GUINEA,KISENGAN, 
PAPUA NEW GUINEA,KITAVA, 
PAPUA NEW GUINEA,KIUNGA, 
PAPUA NEW GUINEA,KIWAI ISLAND, 
PAPUA NEW GUINEA,KOINAMBE, 
PAPUA NEW GUINEA,KOKODA, 
PAPUA NEW GUINEA,KOKORO, 
PAPUA NEW GUINEA,KOL, 
PAPUA NEW GUINEA,KOMAIO, 
PAPUA NEW GUINEA,KOMAKO, 
PAPUA NEW GUINEA,KOMO-MANDA, 
PAPUA NEW GUINEA,KOMPIAM, 
PAPUA NEW GUINEA,KONGE, 
PAPUA NEW GUINEA,KOPIAGO, 
PAPUA NEW GUINEA,KOROBA, 
PAPUA NEW GUINEA,KOSIPE, 
PAPUA NEW GUINEA,KUNDIAWA, 
PAPUA NEW GUINEA,KUNGUM, 
PAPUA NEW GUINEA,KUPIANO, 
PAPUA NEW GUINEA,KURI, 
PAPUA NEW GUINEA,KURWINA, 
PAPUA NEW GUINEA,LABLAB, 
PAPUA NEW GUINEA,LAE, 
PAPUA NEW GUINEA,LAIAGAM, 
PAPUA NEW GUINEA,LAKE MURRAY, 
PAPUA NEW GUINEA,LAMASSA, 
PAPUA NEW GUINEA,LANGIMAR, 
PAPUA NEW GUINEA,LEHU, 
PAPUA NEW GUINEA,LEITRE, 
PAPUA NEW GUINEA,LENGBATI, 
PAPUA NEW GUINEA,LERON PLAINS, 
PAPUA NEW GUINEA,LESE, 
PAPUA NEW GUINEA,LIHIR ISLAND, 
PAPUA NEW GUINEA,LINGA LINGA, 
PAPUA NEW GUINEA,LOANI, 
PAPUA NEW GUINEA,LOLOHO, 
PAPUA NEW GUINEA,LONG ISLAND, 
PAPUA NEW GUINEA,"LORENGAU, MANUS ISLAND", 
PAPUA NEW GUINEA,LOSUIA, 
PAPUA NEW GUINEA,LOWAI, 
PAPUA NEW GUINEA,LUMI, 
PAPUA NEW GUINEA,MADANG, 
PAPUA NEW GUINEA,MAKINI, 
PAPUA NEW GUINEA,MAL, 
PAPUA NEW GUINEA,MALALAUA, 
PAPUA NEW GUINEA,MALEKOLON, 
PAPUA NEW GUINEA,MAMAI, 
PAPUA NEW GUINEA,MANAM ISLAND, 
PAPUA NEW GUINEA,MANARE, 
PAPUA NEW GUINEA,MANETAI, 
PAPUA NEW GUINEA,MANGA, 
PAPUA NEW GUINEA,MANGUNA, 
PAPUA NEW GUINEA,MANUMU, 
PAPUA NEW GUINEA,MANUS ISLAND, 
PAPUA NEW GUINEA,MAPODA, 
PAPUA NEW GUINEA,MAPUA, 
PAPUA NEW GUINEA,MARAMUNI, 
PAPUA NEW GUINEA,MARAWAKA, 
PAPUA NEW GUINEA,MARGARIMA, 
PAPUA NEW GUINEA,MARON, 
PAPUA NEW GUINEA,MASA, 
PAPUA NEW GUINEA,MAY RIVER, 
PAPUA NEW GUINEA,MENDI, 
PAPUA NEW GUINEA,MENYAMYA, 
PAPUA NEW GUINEA,MESALIA, 
PAPUA NEW GUINEA,MIELELEK, 
PAPUA NEW GUINEA,MINDIK, 
PAPUA NEW GUINEA,MINJ, 
PAPUA NEW GUINEA,MISIMA ISLAND, 
PAPUA NEW GUINEA,MIYANMIN, 
PAPUA NEW GUINEA,MOKI, 
PAPUA NEW GUINEA,MOREHEAD, 
PAPUA NEW GUINEA,MORO, 
PAPUA NEW GUINEA,MOROBE, 
PAPUA NEW GUINEA,MOTUKEA ISLAND , 
PAPUA NEW GUINEA,MOUGULU, 
PAPUA NEW GUINEA,MOUNT AUE, 
PAPUA NEW GUINEA,MOUNT HAGEN, 
PAPUA NEW GUINEA,MUNBIL, 
PAPUA NEW GUINEA,MUNDUKU, 
PAPUA NEW GUINEA,MUSSAU, 
PAPUA NEW GUINEA,NADUNUMU, 
PAPUA NEW GUINEA,NAMATANAI, 
PAPUA NEW GUINEA,NAMBAIYUFA, 
PAPUA NEW GUINEA,NAMUDI, 
PAPUA NEW GUINEA,NANKINA, 
PAPUA NEW GUINEA,NAORO, 
PAPUA NEW GUINEA,NEGARBO, 
PAPUA NEW GUINEA,NINGERUM, 
PAPUA NEW GUINEA,NIPA, 
PAPUA NEW GUINEA,NISSAN ISLAND, 
PAPUA NEW GUINEA,NOMAD RIVER, 
PAPUA NEW GUINEA,NOMANE, 
PAPUA NEW GUINEA,NOWATA, 
PAPUA NEW GUINEA,NUGURIA, 
PAPUA NEW GUINEA,NUKU, 
PAPUA NEW GUINEA,NUTUVE, 
PAPUA NEW GUINEA,OBO, 
PAPUA NEW GUINEA,OGERANANG, 
PAPUA NEW GUINEA,OKSAPMIN, 
PAPUA NEW GUINEA,OLSOBIP, 
PAPUA NEW GUINEA,OMKALAI, 
PAPUA NEW GUINEA,OMORA, 
PAPUA NEW GUINEA,ONONGE, 
PAPUA NEW GUINEA,OPEN BAY, 
PAPUA NEW GUINEA,ORAM, 
PAPUA NEW GUINEA,ORIA, 
PAPUA NEW GUINEA,OROBAY, 
PAPUA NEW GUINEA,OSSIMA, 
PAPUA NEW GUINEA,PAIELA, 
PAPUA NEW GUINEA,PAMBWA, 
PAPUA NEW GUINEA,PANGIA, 
PAPUA NEW GUINEA,PANGOA, 
PAPUA NEW GUINEA,PARAM, 
PAPUA NEW GUINEA,PIMAGA, 
PAPUA NEW GUINEA,PINDIU, 
PAPUA NEW GUINEA,POPONDETTA, 
PAPUA NEW GUINEA,PORGERA, 
PAPUA NEW GUINEA,PORT MORESBY, 
PAPUA NEW GUINEA,PUAS, 
PAPUA NEW GUINEA,PUMANI, 
PAPUA NEW GUINEA,PURENI, 
PAPUA NEW GUINEA,RABARABA, 
PAPUA NEW GUINEA,RABAUL, 
PAPUA NEW GUINEA,RAKANDA, 
PAPUA NEW GUINEA,RAMBUTYO ISLAND, 
PAPUA NEW GUINEA,ROBINSON RIVER, 
PAPUA NEW GUINEA,RUMGINAE, 
PAPUA NEW GUINEA,RUSSEL ISLAND, 
PAPUA NEW GUINEA,RUTI, 
PAPUA NEW GUINEA,SABAH, 
PAPUA NEW GUINEA,SAFIA, 
PAPUA NEW GUINEA,SAGARAI, 
PAPUA NEW GUINEA,SAIDOR, 
PAPUA NEW GUINEA,SALAMAUA, 
PAPUA NEW GUINEA,SALAMO, 
PAPUA NEW GUINEA,SAMARAI ISLAND, 
PAPUA NEW GUINEA,SANGAPI, 
PAPUA NEW GUINEA,SAPMANGA, 
PAPUA NEW GUINEA,SATWAG, 
PAPUA NEW GUINEA,SAUREN, 
PAPUA NEW GUINEA,SCHAUTEN, 
PAPUA NEW GUINEA,SEHULEA, 
PAPUA NEW GUINEA,SELBANG, 
PAPUA NEW GUINEA,SEPIK PLAINS, 
PAPUA NEW GUINEA,SIALUM, 
PAPUA NEW GUINEA,SIASSI, 
PAPUA NEW GUINEA,SILA, 
PAPUA NEW GUINEA,SILUR, 
PAPUA NEW GUINEA,SIM, 
PAPUA NEW GUINEA,SIMBAI, 
PAPUA NEW GUINEA,SIMBERI ISLAND, 
PAPUA NEW GUINEA,SINGAUA, 
PAPUA NEW GUINEA,SIPUL, 
PAPUA NEW GUINEA,SISSANO, 
PAPUA NEW GUINEA,SIWEA, 
PAPUA NEW GUINEA,SOKAR ISLAND, 
PAPUA NEW GUINEA,SOPU, 
PAPUA NEW GUINEA,STOCKHOLM, 
PAPUA NEW GUINEA,SUABI, 
PAPUA NEW GUINEA,SUKI, 
PAPUA NEW GUINEA,SULE, 
PAPUA NEW GUINEA,SURIA, 
PAPUA NEW GUINEA,TABIBUGA, 
PAPUA NEW GUINEA,TABUBIL, 
PAPUA NEW GUINEA,TAGULA, 
PAPUA NEW GUINEA,TALASEA, 
PAPUA NEW GUINEA,TAMBUTYO ISLAND, 
PAPUA NEW GUINEA,TAPINI, 
PAPUA NEW GUINEA,TARABO, 
PAPUA NEW GUINEA,TARAKBITS, 
PAPUA NEW GUINEA,TARI, 
PAPUA NEW GUINEA,TASKUL, 
PAPUA NEW GUINEA,TAUGU ISLAND, 
PAPUA NEW GUINEA,TAUTA, 
PAPUA NEW GUINEA,TAWA, 
PAPUA NEW GUINEA,TEKADU, 
PAPUA NEW GUINEA,TEKIN, 
PAPUA NEW GUINEA,TELEFOMIN, 
PAPUA NEW GUINEA,TEPTEP, 
PAPUA NEW GUINEA,TERAPO, 
PAPUA NEW GUINEA,TETABEDI, 
PAPUA NEW GUINEA,TILFALMIN, 
PAPUA NEW GUINEA,TIMBUNKE, 
PAPUA NEW GUINEA,TINBOLI, 
PAPUA NEW GUINEA,TINGWON, 
PAPUA NEW GUINEA,TOL, 
PAPUA NEW GUINEA,TOLOKIWA ISLAND, 
PAPUA NEW GUINEA,TONU, 
PAPUA NEW GUINEA,TOREMBI, 
PAPUA NEW GUINEA,TOROKINA, 
PAPUA NEW GUINEA,TSEWI, 
PAPUA NEW GUINEA,TSILI TSILI, 
PAPUA NEW GUINEA,TUFI, 
PAPUA NEW GUINEA,TUMOLBIL, 
PAPUA NEW GUINEA,UMBA, 
PAPUA NEW GUINEA,UPIARA, 
PAPUA NEW GUINEA,UROUBI, 
PAPUA NEW GUINEA,USINO, 
PAPUA NEW GUINEA,UVOL, 
PAPUA NEW GUINEA,VANIMO, 
PAPUA NEW GUINEA,VIVIGANI, 
PAPUA NEW GUINEA,WABAG, 
PAPUA NEW GUINEA,WABO, 
PAPUA NEW GUINEA,WAGAU, 
PAPUA NEW GUINEA,WAKUNAI, 
PAPUA NEW GUINEA,WANIGELA, 
PAPUA NEW GUINEA,WANTOAT, 
PAPUA NEW GUINEA,WANUMA, 
PAPUA NEW GUINEA,WAPENAMANDA, 
PAPUA NEW GUINEA,WAPOLU, 
PAPUA NEW GUINEA,WASU, 
PAPUA NEW GUINEA,WASUA, 
PAPUA NEW GUINEA,WASUM, 
PAPUA NEW GUINEA,WAU, 
PAPUA NEW GUINEA,WAWOI FALLS, 
PAPUA NEW GUINEA,WEAM, 
PAPUA NEW GUINEA,WEDAU, 
PAPUA NEW GUINEA,WEWAK, 
PAPUA NEW GUINEA,WIPIM, 
PAPUA NEW GUINEA,WITU, 
PAPUA NEW GUINEA,WOITAPE, 
PAPUA NEW GUINEA,WONENARA, 
PAPUA NEW GUINEA,WOODLARK, 
PAPUA NEW GUINEA,WUVULU ISLAND, 
PAPUA NEW GUINEA,YALUMET, 
PAPUA NEW GUINEA,YAPSIEI, 
PAPUA NEW GUINEA,YASURU, 
PAPUA NEW GUINEA,YEGEPA, 
PAPUA NEW GUINEA,YELLOW RIVER, 
PAPUA NEW GUINEA,YENKIS, 
PAPUA NEW GUINEA,YEVA, 
PAPUA NEW GUINEA,YONGAI, 
PAPUA NEW GUINEA,YULE ISLAND, 
PAPUA NEW GUINEA,ZENAG, 
PARAGUAY,ASUNCION, 
PARAGUAY,AYOLAS, 
PARAGUAY,BARRIO CAACUPE MI, 
PARAGUAY,CAACUPE, 
PARAGUAY,CIUDAD DEL ESTE, 
PARAGUAY,CONCEPCION, 
PARAGUAY,CONCEPCION, 
PARAGUAY,ENCARNACION, 
PARAGUAY,FENIX, 
PARAGUAY,FILADELFIA, 
PARAGUAY,ITA ENRAMADA, 
PARAGUAY,MARISCAL ESTIGARRIBIA, 
PARAGUAY,PEDRO JUAN CABALLERO, 
PARAGUAY,PILAR, 
PARAGUAY,SAN ANTONIO, 
PARAGUAY,VALLEMI, 
PARAGUAY,VILLETA, 
PERU,ALERTA, 
PERU,ANCON, 
PERU,ANDAHUAYLAS, 
PERU,ANTA, 
PERU,AREQUIPA, 
PERU,ATICO, 
PERU,AYACUCHO, 
PERU,BELLAVISTA, 
PERU,CABO BLANCO, 
PERU,CAJAMARCA, 
PERU,CALLAO, 
PERU,CHACHAPOYAS, 
PERU,CHANCAY, 
PERU,CHICLAYO, 
PERU,CHIMBOTE, 
PERU,CUZCO, 
PERU,ETÉN, 
PERU,GENERAL SAN MARTIN, 
PERU,HUACHO, 
PERU,HUANUCO, 
PERU,HUARMEY, 
PERU,IBERIA, 
PERU,ILO, 
PERU,IQUITOS, 
PERU,JAUJA, 
PERU,JUANJUI, 
PERU,JULIACA, 
PERU,LA PAMPILLA, 
PERU,LIMA, 
PERU,LOBITOS, 
PERU,LOS ORGANOS, 
PERU,MACHU PICCHU, 
PERU,MATARANI, 
PERU,MOLLENDO, 
PERU,MOYOBAMBA, 
PERU,NEGRITOS, 
PERU,PACASMAYO, 
PERU,PAITA, 
PERU,PARAMONGA, 
PERU,PIMENTEL, 
PERU,PISCO, 
PERU,PIURA, 
PERU,PTO BAYOVAR, 
PERU,PUCALLPA, 
PERU,PUERTO CHICAMA, 
PERU,PUERTO MALDONADO, 
PERU,PUNO, 
PERU,QUINCEMIL, 
PERU,RIOJA, 
PERU,RODRIGUEZ DE MEN, 
PERU,SALAVERRY, 
PERU,SAN JUAN, 
PERU,SAN JUAN APOSENTO, 
PERU,SAN NICOLAS, 
PERU,SANTA MARIA, 
PERU,SAPOSOA, 
PERU,SHIRINGAYOC, 
PERU,SUPE, 
PERU,TACNA, 
PERU,TALARA, 
PERU,TAMBO DE MORA, 
PERU,TARAPOTO, 
PERU,TINGO MARIA, 
PERU,TRUJILLO, 
PERU,TUMBES, 
PERU,UCHIZA, 
PERU,YURIMAGUAS, 
PHILIPPINES,ABULOG/APARRI, 
PHILIPPINES,ADLAY/BISLIG, 
PHILIPPINES,AHERON/OZAMIS, 
PHILIPPINES,ALAH, 
PHILIPPINES,ALASANG/SIAIN, 
PHILIPPINES,ALERAN/OZAMIS, 
PHILIPPINES,AMUNITAN/APARRI, 
PHILIPPINES,ANAKAN/MASAO, 
PHILIPPINES,"APARRI, LUZON", 
PHILIPPINES,ARAS ASAN/BISLIG, 
PHILIPPINES,ATIMONAN/SIAIN, 
PHILIPPINES,BABATO/DADIANGAS, 
PHILIPPINES,BACOLOD, 
PHILIPPINES,BACON/LEGASPI, 
PHILIPPINES,BACULIN/MATI, 
PHILIPPINES,BAGAC, 
PHILIPPINES,BAGANGA, 
PHILIPPINES,BAGUI BAY/SAN FERNANDO, 
PHILIPPINES,BAGUIO, 
PHILIPPINES,BAIS/DUMAGUETE, 
PHILIPPINES,BALABAC/ILIGAN, 
PHILIPPINES,BALABOE, 
PHILIPPINES,BALANGA/BATAN, 
PHILIPPINES,BALENGAN/SIAIN, 
PHILIPPINES,BALER, 
PHILIPPINES,BALINGASAG/CAGAY APT DE ORO, 
PHILIPPINES,BALINTANG/PUERTO PRINCESA, 
PHILIPPINES,BALOGO/BATANGAS, 
PHILIPPINES,BALUMO/ZAMBOANGA, 
PHILIPPINES,BANAWAN/DADIANGAS, 
PHILIPPINES,BANTAYON/SAN JOSE, 
PHILIPPINES,BAROBO/BISLIG, 
PHILIPPINES,BARTON/PUERTO PRINCESA, 
PHILIPPINES,BASCO, 
PHILIPPINES,BASEY/CATBALOGAN, 
PHILIPPINES,BASIAUANG/DADIANGAS, 
PHILIPPINES,"BASILAN CITY, BASILAN", 
PHILIPPINES,"BATAAN, MARIVELES", 
PHILIPPINES,"BATANGAS, LUZON", 
PHILIPPINES,BATARASA/PUERTO PRINCESA, 
PHILIPPINES,BAUAN/BATANGAS, 
PHILIPPINES,BAYABAS/BISLIG, 
PHILIPPINES,BAYANG POINT, 
PHILIPPINES,BAYAWAN/DUMAGUETE, 
PHILIPPINES,BAYBAY/TACLOBAN, 
PHILIPPINES,BISLIG, 
PHILIPPINES,BIYAWA/DAVAO, 
PHILIPPINES,"BOAC, MARINDUQUE", 
PHILIPPINES,BOGO/CAGAYAN DE ORO, 
PHILIPPINES,BOLOS POINT/APARRI, 
PHILIPPINES,BORONGAN, 
PHILIPPINES,BOSTON/DAVAO, 
PHILIPPINES,BROOKS POINT/SIAIN, 
PHILIPPINES,BUCAR GRANDE/SURIAGAO, 
PHILIPPINES,BUDBUD/DAVAO, 
PHILIPPINES,BUGO, 
PHILIPPINES,"BULAN, LUZON", 
PHILIPPINES,BURDEES/SIAIN, 
PHILIPPINES,BUSUANGA, 
PHILIPPINES,BUTUAN, 
PHILIPPINES,CABUGAO BAY/LEGASPI, 
PHILIPPINES,CADIZ, 
PHILIPPINES,CAGAYAN DE ORO, 
PHILIPPINES,CAGAYAN DE SULU, 
PHILIPPINES,CAJODIOCAN/SIAIN, 
PHILIPPINES,CALAG-CALAG/DUMAGUETE, 
PHILIPPINES,CALAGUITAN/TACLOBAN, 
PHILIPPINES,CALAPAN/BATANGAS, 
PHILIPPINES,CALBAYOG, 
PHILIPPINES,CALBAYONG/CATBALOGAN, 
PHILIPPINES,CALDERA BAY/ZAMBOANGA, 
PHILIPPINES,CALOWAYAN/CATABALOGAN, 
PHILIPPINES,CALUG POINT/ZAMBOANGA, 
PHILIPPINES,CALUGIAN/TACLOBAN, 
PHILIPPINES,CAMALAGAWAN/APARRI, 
PHILIPPINES,CAMARINES NORTE/JOSE PANGANIBAN, 
PHILIPPINES,CAMIGUIN, 
PHILIPPINES,CANAYBON/CATBALOGAN, 
PHILIPPINES,CANTILAN/SURIGAO, 
PHILIPPINES,CAPALONGA/SIAIN, 
PHILIPPINES,CARAGA/MATI, 
PHILIPPINES,CARTAGENA/ILOILO, 
PHILIPPINES,CASIGURAN, 
PHILIPPINES,CASTANAS, 
PHILIPPINES,CASUL BAY/OZAMIS, 
PHILIPPINES,CATAMON BAY/ILOILO, 
PHILIPPINES,CATANAUAN, 
PHILIPPINES,CATARMAN, 
PHILIPPINES,"CATBALOGAN, SAMAR", 
PHILIPPINES,CATICLAN, 
PHILIPPINES,CAUAYAN, 
PHILIPPINES,"CAVITE, LUZON", 
PHILIPPINES,CEBU, 
PHILIPPINES,CLAVERIA/APARRI, 
PHILIPPINES,CORON, 
PHILIPPINES,COTABATO, 
PHILIPPINES,CULION, 
PHILIPPINES,CURRIMAO, 
PHILIPPINES,CURUAN/ZAMBOANGA, 
PHILIPPINES,CUYO, 
PHILIPPINES,"DADIANGAS, MINDANAO", 
PHILIPPINES,DAET, 
PHILIPPINES,DAHIKAN BAY, 
PHILIPPINES,DAVAO, 
PHILIPPINES,DIAPITAN/SIAIN, 
PHILIPPINES,DIARABOAN/SIAIN, 
PHILIPPINES,DICULUM/ZAMBOANGA, 
PHILIPPINES,DIDADONGAN/APARRI, 
PHILIPPINES,DILASAG, 
PHILIPPINES,DINADIAWAN/APARRI, 
PHILIPPINES,DINAGAT ISLAND/SURIGAO, 
PHILIPPINES,DINALONGAN/SIAIN, 
PHILIPPINES,DINGALAN/SIAIN, 
PHILIPPINES,DIOTORIN/SIAIN, 
PHILIPPINES,DIPOLOG, 
PHILIPPINES,DIRGALAN, 
PHILIPPINES,DIVILACAN/APARRI, 
PHILIPPINES,DUMAGUETE, 
PHILIPPINES,EL NIDO, 
PHILIPPINES,GACHITORENA/JOSE PANGANIBAN, 
PHILIPPINES,GASAN, 
PHILIPPINES,GENERAL ISLAND/BISLIG, 
PHILIPPINES,GENERAL SANTOS, 
PHILIPPINES,GIGAGUIT/SURIGAO, 
PHILIPPINES,GIGMOTE/LEGASPI, 
PHILIPPINES,GINGOOG/MASAO, 
PHILIPPINES,GUIMARAS/ILOILO, 
PHILIPPINES,HAGNAVA BAY, 
PHILIPPINES,HIJO WHARF/DAVAO, 
PHILIPPINES,HIMAMAYALAN/ILOILO, 
PHILIPPINES,HINATUAN/BISLIG, 
PHILIPPINES,HINIGARAN/ILOILO, 
PHILIPPINES,HINOBAAN/ILOILO, 
PHILIPPINES,HONDAGUA/SIAIN, 
PHILIPPINES,HOOK BAY/SIAIN, 
PHILIPPINES,ILIGAN, 
PHILIPPINES,ILOILO, 
PHILIPPINES,INAMPULUGAN ISLAND, 
PHILIPPINES,IPIL, 
PHILIPPINES,ISABEL, 
PHILIPPINES,ISABELA DE BASILAN/BASILAN, 
PHILIPPINES,JAGNA, 
PHILIPPINES,JASAAN/CAGAYAN DE ORO, 
PHILIPPINES,JIMENEZ/OZAMIS, 
PHILIPPINES,JOLO, 
PHILIPPINES,"JOSE PANGANIBAN, LUZON", 
PHILIPPINES,KABASALAN/ZAMBOANGA, 
PHILIPPINES,KALIBO, 
PHILIPPINES,KAROMATAN/ILIGAN, 
PHILIPPINES,KATIPUNAN/OZAMIS, 
PHILIPPINES,KIAMBA/DADIANGAS, 
PHILIPPINES,KILBAY POINT/JOSE PANGANIBAN, 
PHILIPPINES,KINOGITAN/ILIGAN, 
PHILIPPINES,KIPIT/OZAMIS, 
PHILIPPINES,KIWALAN/ILIGAN, 
PHILIPPINES,KOLAMBUGAN/ILIGAN, 
PHILIPPINES,KUMALARANG/ZAMBOANGA, 
PHILIPPINES,LA PAZ/ILOILO, 
PHILIPPINES,LA RAP/JOSE PANGANIBAN, 
PHILIPPINES,LABASON/ZAMBOANGA, 
PHILIPPINES,LAGONDY RIVER, 
PHILIPPINES,LAGONOY/JOSE PANGANIBAN, 
PHILIPPINES,LAMIT BAY/JOSE PANGANIBAN, 
PHILIPPINES,LANUZA/BISLIG, 
PHILIPPINES,LAOAG, 
PHILIPPINES,LAPU-LAPU (CAMOTES SEA), 
PHILIPPINES,LEBAK/PARANG, 
PHILIPPINES,LEGASPI, 
PHILIPPINES,LEYTE, 
PHILIPPINES,LIANGA/BISLIG, 
PHILIPPINES,LIBJO/SURIGAO, 
PHILIPPINES,LIMAY/BATAAN, 
PHILIPPINES,"LINGAYEN, LUZON", 
PHILIPPINES,LINGIG/BISLIG, 
PHILIPPINES,LINIK/DADIANGAS, 
PHILIPPINES,LIPA, 
PHILIPPINES,LOMUYON/DADIANGAS, 
PHILIPPINES,LONG POINT/PUERTO PRINCESA, 
PHILIPPINES,LOOC BAY/SAN JOSE, 
PHILIPPINES,LUBANG, 
PHILIPPINES,LUGAIT/CAGAYAN DE ORO, 
PHILIPPINES,LUMASAL/DADIANGAS, 
PHILIPPINES,LUNAO/CAGAYAN DE ORO, 
PHILIPPINES,LUZON IS/CLARK FIELD, 
PHILIPPINES,LUZON ISLAND, 
PHILIPPINES,LWBAK, 
PHILIPPINES,MABAGUID, 
PHILIPPINES,MACO/DAVAO, 
PHILIPPINES,MACOJALAN/OZAMIS, 
PHILIPPINES,MACTAN ISLAND, 
PHILIPPINES,MADAUM/DAVAO, 
PHILIPPINES,MAGALONA/ILOILO, 
PHILIPPINES,MAGELLANES/MASAO, 
PHILIPPINES,MAGUEDA BAY/CATBALOGAN, 
PHILIPPINES,MAIBINI/DAVAO, 
PHILIPPINES,MAITUM/DADIANGAS, 
PHILIPPINES,MAKAR/DADIANGAS, 
PHILIPPINES,MALABANG, 
PHILIPPINES,MALALAG/DAVAO, 
PHILIPPINES,MALASUGAT BAY/ZAMBOANGA, 
PHILIPPINES,MALUSOBAY, 
PHILIPPINES,MAMBAGID, 
PHILIPPINES,MAMBURAO, 
PHILIPPINES,MANANSALAY/BATANGAS, 
PHILIPPINES,MANAY/MATI, 
PHILIPPINES,MANGOGOY/BISLIG, 
PHILIPPINES,MANILA, 
PHILIPPINES,MANILA SOUTH HARBOUR, 
PHILIPPINES,MANILA/SANGLEY POINT NAS, 
PHILIPPINES,MARAMAG, 
PHILIPPINES,MARINDUQUE, 
PHILIPPINES,MARINHATAG/BISLIG, 
PHILIPPINES,"MARIVELES, LUZON", 
PHILIPPINES,MASAO, 
PHILIPPINES,MASBATE, 
PHILIPPINES,MASINLOC/SUAL, 
PHILIPPINES,MATHO CORTEZ/BISLIG, 
PHILIPPINES,MATI, 
PHILIPPINES,MATINA APLAYA/DAVAO, 
PHILIPPINES,MEDINA/CAGAYAN DE ORO, 
PHILIPPINES,MERCEDES/JOSE PANGANIBAN, 
PHILIPPINES,MILBUK/DADIANGAS, 
PHILIPPINES,MISAMIS OCC./OZAMIS, 
PHILIPPINES,MISAMIS OR./CAGAYAN DE ORO, 
PHILIPPINES,MISSION/APARRI, 
PHILIPPINES,MONSERRAT/MATI, 
PHILIPPINES,MORONG/MARIVELES, 
PHILIPPINES,MULANAY/SIAIN, 
PHILIPPINES,MURCILAGUS/OZAMIS, 
PHILIPPINES,NABULAO BAY/ILOILO, 
PHILIPPINES,NAGA, 
PHILIPPINES,NAGH, 
PHILIPPINES,NALUNGGA/ILOILO, 
PHILIPPINES,NAPSAN/PUERTO PRINCESA, 
PHILIPPINES,NARIS POINT/PUERTO PRINCESA, 
PHILIPPINES,NASIPIT/MASAO, 
PHILIPPINES,"NASUGBU, LUZON", 
PHILIPPINES,NATO, 
PHILIPPINES,NONOC/SURIGAO DEL NORTE, 
PHILIPPINES,OLONGAPO, 
PHILIPPINES,OPOL/CAGAYAN DE ORO, 
PHILIPPINES,ORAS/CATBALOGAN, 
PHILIPPINES,ORAYUITA, 
PHILIPPINES,ORMOC, 
PHILIPPINES,ORMOC/TACLOBAN, 
PHILIPPINES,OTEIZA/BISLIG, 
PHILIPPINES,OZAMIS CITY, 
PHILIPPINES,PACIO DE ROZAS/BATANGAS, 
PHILIPPINES,PAGADIAN, 
PHILIPPINES,PALAMIT BAY/SAN JOSE, 
PHILIPPINES,PALAPAG/SAN JOSE, 
PHILIPPINES,PALAWAN/OZAMIS, 
PHILIPPINES,PAMINTAYAN/ZAMBOANGA, 
PHILIPPINES,PAMPANGA, 
PHILIPPINES,PAMPLONA/APARRI, 
PHILIPPINES,PANABUTAN/ZAMBOANGA, 
PHILIPPINES,PANACAN/DAVAO, 
PHILIPPINES,PANACOSA/PUERTO PRINCESA, 
PHILIPPINES,PANGUTARAN/JOLO, 
PHILIPPINES,PANINIRONGAN/SANJOSE, 
PHILIPPINES,PARANG, 
PHILIPPINES,PASALANG BAY/APARRI, 
PHILIPPINES,"PASAY, LUZON", 
PHILIPPINES,PASELANG PAGUDPUD/S FERNANDO, 
PHILIPPINES,PINAMALAYAN/BATANGAS, 
PHILIPPINES,PLARIDEL/OZAMIS, 
PHILIPPINES,POLANDOC/OZAMIS, 
PHILIPPINES,POLLILIO/SIAIN, 
PHILIPPINES,POLLOC, 
PHILIPPINES,PORO/SAN FERNANDO, 
PHILIPPINES,PORT BARTON/PALAWAN, 
PHILIPPINES,PORT HOLLAND, 
PHILIPPINES,PUERTO PRINCESA, 
PHILIPPINES,PUGAD/BISLIG, 
PHILIPPINES,PULUPANDAN, 
PHILIPPINES,PUNTALINAO/MATI, 
PHILIPPINES,PUNTI/APARRI, 
PHILIPPINES,QUESON/SIAIN, 
PHILIPPINES,QUIDDIAO/APARRI, 
PHILIPPINES,QUINABIGAN, 
PHILIPPINES,QUINABLAGAN/MATI, 
PHILIPPINES,QUIPIT BAY/OZAMIS, 
